Concatenate,thermo_label,thermo_confidence,color_label,color_confidence,model_time,remarks,count,result,wrong_color,wrong_sun.shade,non_detected,correct,wrong_both,FP,FN,HARD_TO_DETECT,HARD_TO_DETERMINE_SHADE,HARD_TO_DETERMINE_COLOR,true_negative
Y2E IMAG0405,Sun,99.90056157,White,99.47039485,10:37:58,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0405,Sun,99.99736547,Red,99.98177886,10:37:58,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0406,Shade,68.41602921,Blue,99.99268055,10:49:14,,1,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0407,Shade,82.23254681,Blue,99.87681508,10:49:14,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0407,Sun,99.99239445,White,82.74248242,10:49:14,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y2E IMAG0408,Shade,66.09848142,Blue,99.84139204,10:49:14,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0408,Sun,99.99454021,Red,99.91347194,10:49:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0409,Sun,99.92301464,Blue,99.98793602,10:50:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0409,Sun,99.57455993,Red,99.97970462,10:50:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0410,Sun,99.92595315,Blue,99.99599457,10:50:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0410,Sun,98.76205325,Red,99.97877479,10:50:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0411,Sun,99.84858632,Blue,99.9941349,10:50:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0411,Sun,99.41804409,Red,99.9879837,10:50:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0412,Sun,99.47786331,Red,86.47580743,10:58:12,,3,FP,0,0,0,0,0,1,0,0,0,0,0
Y2E IMAG0412,Shade,61.56125665,Blue,99.99725819,10:58:12,HARD_TO_DETERMINE_SHADE,3,XS,0,1,0,0,0,0,0,0,1,0,0
Y2E IMAG0412,Sun,97.95534611,Red,95.26464939,10:58:12,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0413,Shade,68.76534224,Blue,99.99893904,10:58:14,HARD_TO_DETERMINE_SHADE,2,XS,0,1,0,0,0,0,0,0,1,0,0
Y2E IMAG0413,Sun,80.89541793,Red,87.53058314,10:58:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0414,Sun,99.89033937,Red,99.01656508,10:58:14,,3,FP,0,0,0,0,0,1,0,0,0,0,0
Y2E IMAG0414,Shade,84.04552341,Blue,99.99941587,10:58:14,HARD_TO_DETERMINE_SHADE,3,XS,0,1,0,0,0,0,0,0,1,0,0
Y2E IMAG0414,Sun,70.25633454,Red,99.44057465,10:58:14,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0415,Shade,72.08625674,Blue,99.99780655,10:59:16,HARD_TO_DETERMINE_SHADE,1,XS,0,1,0,0,0,0,0,0,1,0,0
Y2E IMAG0416,Shade,82.51354098,Blue,99.99632835,10:59:18,HARD_TO_DETERMINE_SHADE,1,XS,0,1,0,0,0,0,0,0,1,0,0
Y2E IMAG0417,Shade,72.81294465,Blue,99.99697208,10:59:18,HARD_TO_DETERMINE_SHADE,1,XS,0,1,0,0,0,0,0,0,1,0,0
Y2E IMAG0418,Sun,99.99485016,Blue,99.99890327,11:00:16,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0418,Sun,99.97925162,Red,99.98779297,11:00:16,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0419,Sun,99.99709129,Blue,99.99847412,11:00:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0419,Sun,99.9935627,Red,99.96732473,11:00:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0420,Sun,99.99586344,Blue,99.9986887,11:00:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0420,Sun,99.9515295,Red,99.95433092,11:00:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0421,Sun,98.40592146,White,99.60179925,11:03:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0421,Sun,99.96302128,Red,99.99881983,11:03:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0421,Sun,99.99498129,Blue,99.99988079,11:03:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0422,Sun,95.68426609,White,99.05368686,11:03:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0422,Sun,99.99771118,Blue,99.99979734,11:03:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0422,Sun,99.93775487,Red,99.99731779,11:03:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0423,Sun,99.41084385,White,98.65241051,11:03:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0423,Sun,99.97572303,Blue,99.99982119,11:03:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0423,Sun,99.98580217,Red,99.9968648,11:03:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0424,Sun,99.99742508,Red,99.9076128,11:04:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0424,Sun,98.44185114,negative,85.21154523,11:04:42,HARD_TO_DETERMINE_COLOR,2,V,0,0,0,1,0,0,0,0,0,1,0
Y2E IMAG0425,Sun,99.99842644,Red,99.89109039,11:04:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0425,Sun,98.78342152,negative,47.87626863,11:04:42,HARD_TO_DETERMINE_COLOR,2,V,0,0,0,1,0,0,0,0,0,1,0
Y2E IMAG0426,Sun,99.9938488,Red,99.91239905,11:04:44,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0426,Sun,99.28487539,negative,50.94515681,11:04:44,HARD_TO_DETERMINE_COLOR,2,V,0,0,0,1,0,0,0,0,0,1,0
Y2E IMAG0436,Sun,99.95916486,Red,99.9268949,11:22:02,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0437,Sun,99.94507432,Red,99.8467505,11:22:04,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0438,Sun,99.61836934,Red,99.96054769,11:22:04,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0439,Sun,99.06028509,Red,99.96746778,11:25:52,HARD_TO_DETERMINE_SHADE,1,V,0,0,0,1,0,0,0,0,1,0,0
Y2E IMAG0440,Sun,99.61044788,Red,99.96577501,11:25:52,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0441,Sun,99.55562949,Red,99.95443225,11:25:54,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0442,Sun,99.99188185,Red,99.94508624,11:27:18,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0443,Sun,99.96726513,Red,99.95367527,11:27:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0444,Sun,99.96961355,Red,99.86887574,11:27:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0445,Sun,99.99694824,Red,99.94675517,11:32:52,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0446,Sun,99.99756813,Red,99.9712646,11:32:54,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0447,Sun,99.99586344,Red,99.94026423,11:32:54,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0448,Sun,99.99816418,Red,99.97047782,11:34:52,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0449,Sun,99.99908209,Red,99.9440372,11:34:52,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0450,Sun,99.99790192,Red,99.95338917,11:34:54,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0451,Sun,99.9997735,Red,99.97699857,11:35:34,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0452,Sun,99.99985695,Red,99.9815166,11:35:34,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0453,Sun,99.99990463,Red,99.97768998,11:35:34,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0454,Sun,99.99866486,Red,99.87341762,11:36:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0455,Sun,99.99872446,Red,99.93124008,11:36:12,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0456,Sun,99.99904633,Red,99.96892214,11:36:12,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0457,Sun,99.99901056,Red,73.90781045,11:37:28,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0458,Sun,99.9958396,White,82.00446963,11:37:30,,1,XC,1,0,0,0,0,0,0,0,0,0,0
Y2E IMAG0459,Sun,99.99709129,Red,94.3605125,11:37:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0460,Sun,99.99889135,Red,99.67744946,11:38:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0461,Sun,99.99933243,Red,99.96459484,11:38:32,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0462,Sun,99.99960661,Red,99.97966886,11:38:32,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0463,Sun,99.9599278,Blue,99.99992847,11:39:12,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0463,Sun,99.99601841,Red,99.93371367,11:39:12,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0463,negative,82.21427798,Red,85.00022292,11:39:12,,3,"XC,XS",1,1,0,0,1,0,0,0,0,0,0
Y2E IMAG0464,Sun,99.99973774,Blue,99.9999404,11:39:14,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0464,Sun,99.99775887,Red,99.90969896,11:39:14,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0464,negative,69.54557896,White,54.41545248,11:39:14,,3,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0465,Sun,99.99965429,Blue,99.99989271,11:39:14,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0465,Sun,99.9973774,Red,99.86056685,11:39:14,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0465,negative,73.72165918,White,64.10245895,11:39:14,,3,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0466,Shade,79.05144095,Blue,99.9964118,11:44:30,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0466,Sun,97.38506079,White,99.50208664,11:44:30,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y2E IMAG0467,Shade,89.18525577,Blue,99.99454021,11:44:30,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0467,Sun,96.50300741,White,58.69373679,11:44:30,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y2E IMAG0468,Shade,76.51822567,Blue,99.99848604,11:44:32,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0468,Sun,99.6145606,White,97.53222466,11:44:32,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y2E IMAG0469,Sun,99.79827404,White,99.98018146,11:46:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0469,Sun,99.06580448,Blue,99.99943972,11:46:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0470,Sun,99.92238283,White,99.98432398,11:46:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0470,Sun,99.65813756,Blue,99.99760389,11:46:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0471,Sun,99.06156063,White,99.99451637,11:46:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0471,Sun,99.24656153,Blue,99.99953508,11:46:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0472,Shade,68.23592186,White,78.41091156,11:48:16,,3,FP,0,0,0,0,0,1,0,0,0,0,0
Y2E IMAG0472,Sun,98.32263589,White,99.94550347,11:48:16,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0472,Sun,99.98630285,Red,99.98677969,11:48:16,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0473,Shade,49.06677008,White,60.44867039,11:48:18,,3,FP,0,0,0,0,0,1,0,0,0,0,0
Y2E IMAG0473,Sun,97.74907827,White,99.95144606,11:48:18,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0473,Sun,99.99008179,Red,99.97096658,11:48:18,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0474,Sun,98.33962321,White,99.97746348,11:48:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0474,Sun,99.99127388,Red,99.97162223,11:48:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0475,Sun,99.93540645,White,99.97964501,11:48:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0475,Shade,95.89995742,White,97.99261689,11:48:56,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y2E IMAG0476,Sun,99.71715808,White,99.99288321,11:48:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0476,Shade,96.67404294,Red,82.90106058,11:48:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0477,Sun,99.72575307,White,99.99444485,11:48:58,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0477,Shade,98.94801378,Red,99.93902445,11:48:58,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0478,Sun,99.1979599,Red,99.97431636,11:51:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0478,Sun,98.35648537,Blue,99.9004066,11:51:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0478,Sun,86.38063073,White,93.89744401,11:51:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0479,Sun,99.69506264,Red,99.95589852,11:51:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0479,negative,88.53840828,White,99.77673292,11:51:20,,3,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0479,Sun,38.79426718,Blue,98.41799736,11:51:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0480,Sun,99.47345257,Red,99.97168183,11:51:22,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0480,negative,76.7598629,White,99.95700717,11:51:22,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0481,Sun,99.99501705,Red,99.99959469,11:52:46,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0481,Shade,99.2259562,Blue,98.48367572,11:52:46,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y2E IMAG0482,Sun,99.99659061,Red,99.99904633,11:52:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0482,Shade,95.99144459,Blue,86.54671907,11:52:48,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y2E IMAG0483,Sun,99.99670982,Red,99.99958277,11:52:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0483,Shade,99.30481315,Blue,52.2388041,11:52:48,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y2E IMAG0484,Shade,70.59643269,White,97.82733917,11:55:22,HARD_TO_DETERMINE_SHADE,2,XS,0,1,0,0,0,0,0,0,1,0,0
Y2E IMAG0484,Sun,99.98282194,Red,99.95372295,11:55:22,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0485,Sun,62.80879974,White,97.82230258,11:55:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0485,Sun,99.94353652,Red,99.88692403,11:55:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0486,Sun,54.66693044,White,82.8989625,11:55:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0486,Sun,99.994874,Red,99.77395535,11:55:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0487,Sun,99.9958396,Red,99.88534451,11:56:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0487,Sun,97.64941335,White,99.875319,11:56:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0488,Sun,99.996984,Red,99.88289475,11:56:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0488,Sun,96.44102454,White,99.83109236,11:56:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0489,Sun,99.99358654,Red,99.92337227,11:56:26,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0489,Sun,95.88246346,White,99.80800152,11:56:26,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0490,Sun,99.6573925,Red,99.93920326,12:00:28,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0490,negative,98.92320037,Blue,84.40017104,12:00:28,,2,"XC,XS",1,1,0,0,1,0,0,0,0,0,0
Y2E IMAG0491,Sun,99.85081553,Red,99.8762846,12:00:28,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0491,negative,76.84826255,Blue,92.03390479,12:00:28,,2,"XC,XS",1,1,0,0,1,0,0,0,0,0,0
Y2E IMAG0492,Sun,99.89649057,Red,99.94176626,12:00:28,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0493,Sun,99.91188645,Red,99.89412427,12:02:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0493,negative,95.36311626,Blue,99.94382262,12:02:12,,2,"XC,XS",1,1,0,0,1,0,0,0,0,0,0
Y2E IMAG0494,Sun,99.94725585,Red,99.91838336,12:02:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0494,negative,96.13595605,Blue,96.8469739,12:02:14,,2,"XC,XS",1,1,0,0,1,0,0,0,0,0,0
Y2E IMAG0495,Sun,99.94642138,Red,99.90204573,12:02:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0495,negative,72.10199237,Blue,99.89457726,12:02:14,,2,"XC,XS",1,1,0,0,1,0,0,0,0,0,0
Y2E IMAG0496,Sun,99.63696003,Red,99.94570613,12:03:22,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0496,negative,83.9250803,Blue,93.62380505,12:03:22,,2,"XC,XS",1,1,0,0,1,0,0,0,0,0,0
Y2E IMAG0497,Sun,98.63933921,Red,99.97568727,12:03:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0497,Sun,85.73255539,White,82.90842175,12:03:24,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0498,Sun,97.6753056,Red,99.96944666,12:03:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0498,Sun,74.92855787,Blue,84.23345089,12:03:24,,2,"XC,XS",1,1,0,0,1,0,0,0,0,0,0
Y2E IMAG0499,Sun,98.99564981,White,99.62652326,12:05:16,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0500,Sun,99.90563989,White,99.76601601,12:05:16,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0501,Sun,99.18310046,White,99.8336494,12:05:18,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0502,Sun,99.99127388,Red,99.85458851,12:05:54,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0502,Sun,99.99545813,White,99.49758053,12:05:54,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0503,Sun,99.99579191,Red,99.90236759,12:05:54,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0503,Sun,99.99086857,White,99.82305169,12:05:54,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0504,Sun,99.99129772,Red,99.94254112,12:05:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0504,Sun,99.98403788,White,99.0350306,12:05:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0505,Sun,99.97671247,Red,99.98306036,12:10:46,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0506,Sun,99.81478453,Red,99.97822642,12:10:46,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0507,Sun,99.92223978,Red,99.96851683,12:10:48,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0508,Shade,99.93824959,Blue,99.95349646,12:14:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0508,Shade,63.07211518,Red,99.99096394,12:14:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0509,Shade,99.97527003,Blue,99.87615347,12:14:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0509,Shade,77.1081686,Red,99.99219179,12:14:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0510,Sun,69.51187849,Red,99.99260902,12:14:36,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y2E IMAG0510,Shade,99.99808073,Blue,99.36217666,12:14:36,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0511,Shade,99.449265,Blue,99.80065227,12:16:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0511,Sun,99.99326468,Red,99.97450709,12:16:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0512,Sun,99.99110699,Red,99.9807179,12:16:52,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0512,Shade,99.82770681,Blue,99.82813597,12:16:52,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0513,Shade,99.61101413,Blue,99.31428432,12:16:52,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0513,Sun,99.98853207,Red,99.97410178,12:16:52,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0514,Shade,99.89743233,Blue,92.07684994,12:17:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0514,Sun,99.98576641,Red,99.98797178,12:17:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0515,Shade,99.62186217,Blue,99.15273786,12:17:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0515,Sun,99.99508858,Red,99.98869896,12:17:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0516,Sun,51.96460485,Blue,49.01881814,12:17:36,,3,FP,0,0,0,0,0,1,0,0,0,0,0
Y2E IMAG0516,Shade,99.82482195,Blue,97.99892306,12:17:36,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0516,Sun,99.98364449,Red,99.97888207,12:17:36,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0517,Shade,99.80341792,Blue,90.98916054,12:20:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0517,Sun,99.98912811,Red,99.87348914,12:20:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0518,Shade,99.25888777,Blue,87.94800043,12:20:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0518,Sun,99.98131394,Red,99.8932302,12:20:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0519,Shade,99.57967997,Blue,96.48985267,12:20:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0519,Sun,99.93051291,Red,99.85675812,12:20:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0520,Shade,99.96111989,Blue,84.60059762,12:23:24,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0521,Shade,99.96931553,Blue,82.64306784,12:23:24,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0522,Shade,99.97791648,negative,62.3788178,12:23:24,,1,XC,1,0,0,0,0,0,0,0,0,0,0
Y2E IMAG0523,Shade,99.98599291,Blue,98.72611761,12:24:02,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0524,Shade,99.96922016,Blue,58.04492235,12:24:02,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0525,Shade,99.89487529,Blue,80.62013388,12:24:04,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0526,Sun,99.32516217,Blue,99.98948574,12:25:50,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0527,Sun,98.44842553,Blue,99.99601841,12:25:50,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0528,Sun,98.45096469,Blue,99.99455214,12:25:50,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0529,Sun,98.89351726,Blue,99.9963522,12:32:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0529,Sun,99.99934435,Red,99.99277592,12:32:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0530,Sun,99.97652173,Blue,99.60029721,12:32:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0530,Sun,99.99929667,Red,99.99353886,12:32:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0531,Sun,99.97137189,Blue,99.96569157,12:32:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0531,Sun,99.99489784,Red,99.94478822,12:32:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0532,Sun,99.99996424,Blue,99.9999404,12:33:28,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0533,Sun,99.9999404,Blue,99.99996424,12:33:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0534,Sun,99.99983311,Blue,99.99995232,12:33:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0535,Sun,99.99779463,Blue,99.99881983,12:36:22,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0536,Sun,99.78058934,Blue,99.98738766,12:36:24,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0537,Sun,99.99427795,Blue,99.99787807,12:36:24,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0538,Sun,99.98199344,White,99.48958755,12:38:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0538,Sun,77.88504958,Blue,99.018538,12:38:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0539,Sun,99.97976422,White,99.27096367,12:38:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0539,Sun,89.1045332,Blue,77.89486051,12:38:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0540,Sun,99.98624325,White,99.47559834,12:38:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0540,Sun,86.79378629,Blue,97.26143479,12:38:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y2E IMAG0541,Sun,99.87781644,White,99.95172024,12:38:52,,2,V,0,0,0,1,0,0,0,0,0,0,0
